"#ethane_angleminus_drproject_C1-C2.txt"
"dr.e1","dr.e2","dr.e3","moddr"
9.238286470788145e-06,0.00016676966435219897,0.00034702929147993193,0.0003858298
2.8926431904464894e-05,0.00017975795950871546,0.00034537549283725227,0.00039090706
4.833520419047522e-05,0.00019308978879137612,0.0003426165027440786,0.0003977204
6.739994947184609e-05,0.00020670362544640238,0.0003387259756515287,0.00040293268
8.61694114674497e-05,0.0002204819607071745,0.0003335909542811903,0.0004105153
0.00010450132934572111,0.00023437957135459607,0.00032730597902162984,0.00041691217
0.00012230123560086185,0.00024834186325293546,0.00031987500058286406,0.00042356474
0.00013940780472378005,0.0002623839156597304,0.00031132855641136976,0.00043160406
0.0001558522617998903,0.0002763816188728434,0.00030154986166563264,0.00043931613
0.00017166367400785133,0.00029024206029687184,0.00029052827785603096,0.00044602526
0.0001868677326675877,0.00030386087397117303,0.00027823460388197923,0.00045363754
0.00020139706227964812,0.0003172014177078375,0.00026482092993743503,0.00046064212
0.0002151454634138324,0.0003301956936673901,0.0002502478360038411,0.00046871199
0.00022808887913909926,0.0003428255226103043,0.00023466361754525083,0.00047457282
0.0002401466736388975,0.00035503331467864196,0.00021802096078460487,0.00048220575
0.00025135678006831327,0.00036674965742391526,0.0002004703286574644,0.00048900642
0.0002616699115011528,0.00037781097913337064,0.00018192109403286104,0.00049617809
0.00027116595101137487,0.0003881784895353262,0.00016248925677306137,0.00050119035
0.00027972861579366186,0.0003977689289315405,0.00014224758067621747,0.00050841263
0.00028729480563125437,0.00040662422903410214,0.00012138488685056888,0.00051373153
0.0002937808849542919,0.00041459704748428934,9.991603386387484e-05,0.0005195177
0.00029926578861637576,0.0004216703745702787,7.790286964871865e-05,0.00052407844
0.0003038274387821185,0.0004276875830729378,5.5453220374552664e-05,0.00052908714
0.0003074498948570834,0.00043262323098187017,3.2803825029106215e-05,0.00053324228
0.00031010364545825997,0.000436392212703518,1.0100348809587344e-05,0.00053712037
0.00031172546482163176,0.00043904810850206225,-1.2597390616962881e-05,0.00054018092
0.0003123583290261789,0.0004406560028996608,-3.530828977958191e-05,0.00054210029
0.00031199212575392965,0.00044122451881060276,-5.797019523906296e-05,0.00054525716
0.00031070518214376,0.0004407093208782618,-8.043221217848974e-05,0.00054688772
0.0003085436147111554,0.00043900604304894075,-0.00010242704583747688,0.00054772252
0.0003055375846075428,0.00043614969086677773,-0.0001237996004700722,0.00054796443
0.00030167361828149634,0.0004321314131274453,-0.00014449123182644512,0.00054852457
0.0002969694164270712,0.0004270221407021426,-0.00016456327898830748,0.00054676984
0.0002915162469308687,0.0004208545688876865,-0.00018395546719918575,0.00054508373
0.00028535490377432684,0.00041371862592971326,-0.00020255034250225932,0.00054362372
0.00027849227790387914,0.000405711708704909,-0.00022023250691842984,0.00054040722
0.00027097679733663837,0.0003968320256526408,-0.00023693411826943098,0.00053717634
0.00026293507544601315,0.0003871351264445653,-0.0002525853820745152,0.00053283221
0.0002544456935118289,0.0003765643737806436,-0.00026710945736027446,0.00052896106
0.0002454875215991214,0.000365188327309675,-0.00028045772911240453,0.00052315159
0.00023598503933377257,0.0003530433732829783,-0.00029268877151876336,0.00051695955
0.0002259982363560578,0.0003402254467489813,-0.00030377083293830934,0.00051047738
0.00021560461221096228,0.0003268095435783618,-0.000313722190021567,0.00050249949
0.00020490641673958322,0.0003128016689071208,-0.0003223962237273739,0.0004956929
0.00019391043723372993,0.00029827460428444183,-0.000329824235877185,0.00048607638
0.00018268513726880876,0.00028326781993584846,-0.0003359618602344438,0.00047708372
0.0001713479573120758,0.00026783798557986353,-0.0003409458452507585,0.0004672496
0.00016000713099460987,0.00025202234658601403,-0.0003448315573655449,0.00045686785
0.0001486949694544901,0.00023583939259878405,-0.00034768822895382386,0.00044678742
0.00013737071421902243,0.00021941954061697552,-0.00034951124513578634,0.00043570477
0.00012602453765134564,0.0002027873383103608,-0.0003502421032224529,0.00042518325
0.00011473071278014615,0.00018602927258880948,-0.000349913378287362,0.00041314653
0.00010359760758722091,0.0001691565106509044,-0.0003485145337755214,0.00040213982
9.273716751717159e-05,0.00015224972213987158,-0.00034619564912892893,0.00038975506
8.217892480443808e-05,0.0001353725675872443,-0.00034296752852609394,0.0003784803
7.188164498506191e-05,0.00011849515737066245,-0.0003389441523754324,0.00036679697
6.183821738933781e-05,0.00010165091286555274,-0.00033404767270618516,0.00035573293
5.204984431339476e-05,8.480490497475146e-05,-0.000328337872927726,0.0003436391
4.261251656307495e-05,6.803059201898555e-05,-0.0003218106692908077,0.00033208395
3.358834572997688e-05,5.1365736356432115e-05,-0.00031458809949659535,0.00032138923
2.5001812917548e-05,3.48421647892373e-05,-0.000306712337741911,0.00031006069
1.68855352265116e-05,1.853250475166157e-05,-0.000298258915031725,0.00029958246
9.132353994715893e-06,2.358124427841432e-06,-0.0002892473281498539,0.00029041648
1.8349864087659937e-06,-1.3603041119151493e-05,-0.00027970389993188315,0.00028009796
-5.046008510939401e-06,-2.93940100643779e-05,-0.00026962186727553687,0.00027195104
-1.1309356251002322e-05,-4.487025847981053e-05,-0.0002590048059440863,0.00026424367
-1.7013829251770595e-05,-6.003781464259217e-05,-0.00024793217239052587,0.00025539623
-2.2107621977460265e-05,-7.48497570615609e-05,-0.00023644716765302493,0.00024975311
-2.6703670101681655e-05,-8.933793416591295e-05,-0.00022462050606383691,0.00024380862
-3.079775109914087e-05,-0.00010350512825312533,-0.00021240932805758264,0.00023870386
-3.4351470500431845e-05,-0.00011736070785745358,-0.0001998798138119537,0.00023484978
-3.730691568161063e-05,-0.00013084181207602898,-0.00018702929282008864,0.00023177508
-3.959749935570579e-05,-0.00014390008349450683,-0.00017398034896872792,0.00022980241
-4.128637505624732e-05,-0.0001564626131545448,-0.0001606470354174577,0.00022914897
-4.242909459003435e-05,-0.00016862525326248197,-0.00014715028337438328,0.00022712763
-4.302020122436517e-05,-0.0001803684471482806,-0.00013335219668112597,0.00023009715
-4.3066068781584815e-05,-0.0001917678485432139,-0.00011941293390009879,0.00022980331
-4.248473455958329e-05,-0.00020272692372202053,-0.00010521339908801289,0.00023328998
-4.138685965679973e-05,-0.0002132738565762005,-9.095732956354146e-05,0.00023574958
-3.970644191138759e-05,-0.00022329153281366976,-7.665158362608524e-05,0.0002401203
-3.753081916496892e-05,-0.00023274067562516765,-6.234940233133656e-05,0.00024472737
-3.478818779340337e-05,-0.00024158571437599675,-4.797776972910725e-05,0.00024926015
-3.159803968216063e-05,-0.00024987038097276567,-3.344074095530899e-05,0.00025469466
-2.7955420089518262e-05,-0.00025766601053380076,-1.8885686381307185e-05,0.00026025601
-2.3918756328533873e-05,-0.0002649394891588814,-4.290309552710224e-06,0.00026671484
-1.945859895421665e-05,-0.0002716922603579381,1.0222178488367793e-05,0.00027305933
-1.4553648965170698e-05,-0.00027785518826009157,2.4791060826058536e-05,0.00028031484
-9.24677538184136e-06,-0.0002834956736423899,3.93301769780198e-05,0.00028642885
-3.537398029262775e-06,-0.00028857233077178926,5.383783178120196e-05,0.0002942399
2.4404098443370184e-06,-0.00029311320340119954,6.823587623924566e-05,0.00030172579
8.712846712141685e-06,-0.00029701885454738855,8.24793333727934e-05,0.00030918519
1.52529826308317e-05,-0.0003002932373197315,9.658193733953694e-05,0.00031594673
2.209780986464007e-05,-0.00030287887170696884,0.00011049831126388825,0.00032442837
2.9202205607788546e-05,-0.00030480421365973627,0.00012428332783628857,0.00033101722
3.639814108399415e-05,-0.0003061019255864267,0.00013789320986390378,0.00033787681
4.3706884884874466e-05,-0.00030679840598431447,0.00015138458923305123,0.00034579214
5.102855299122001e-05,-0.00030693040588454534,0.00016466344599705074,0.00035265057
5.855223745853826e-05,-0.0003064327233807588,0.00017773272798570468,0.00035942263
6.611377358546777e-05,-0.0003053027207270615,0.00019050260368309199,0.00036700056
7.378478491087926e-05,-0.00030343656209488374,0.0002030018936773739,0.00037304587
8.135489314922586e-05,-0.0003008697959320137,0.0002151935758615399,0.00037946774
8.888638804411038e-05,-0.0002976076175520964,0.00022700680543037244,0.00038593405
9.628275028680457e-05,-0.0002937960713519142,0.00023846217514914646,0.00039028018
0.00010360758296172703,-0.00028938642965504726,0.00024947990980537767,0.00039717976
0.0001107999299737204,-0.00028435184282234204,0.00026015011382856415,0.00040144047
0.00011785538088662896,-0.0002785754741051561,0.000270319591276988,0.00040721556
0.0001246547626444597,-0.0002721452067906049,0.0002800109917182891,0.00041041917
0.00013120113295181108,-0.0002651146373546792,0.0002891680135649506,0.00041399359
0.00013740572044680066,-0.00025749121637902867,0.0002978139433480529,0.00041864491
0.00014335876393506262,-0.0002492274365011331,0.0003059313075540272,0.00042010311
0.00014897273403608637,-0.00024033273987527945,0.0003133848884480563,0.00042369043
0.0001542718885883975,-0.00023087725062876283,0.000320198755804908,0.00042434052
0.00015911867854754877,-0.00022093892557757588,0.00032631021181210275,0.00042581909
0.0001635428754615799,-0.00021044830255087285,0.0003317632928703221,0.00042700806
0.0001675408973162993,-0.0001994702361745501,0.00033645384515043343,0.00042617989
0.00017112806976716293,-0.0001878946423871547,0.0003403363582533145,0.00042609494
0.00017422412266931777,-0.00017589066329883442,0.0003433663643574181,0.0004241975
0.0001767506787461856,-0.00016335490371959598,0.00034551072752277433,0.00042272548
0.0001787467914968197,-0.00015046698648533906,0.0003467497421009392,0.0004187918
0.0001801965768548742,-0.00013712488457433595,0.0003470578584848745,0.00041556965
0.00018113498025907704,-0.00012343465070797317,0.0003464354466453696,0.00041129585
0.00018144038323175248,-0.000109389018437684,0.00034479792639605604,0.00040610243
0.00018117064918662322,-9.513138459225468e-05,0.0003421076842098888,0.00039941019
0.00018024471728380186,-8.081227820369253e-05,0.00033824607711608083,0.00039374826
0.0001786670324439457,-6.643692304717835e-05,0.00033330283852268244,0.00038453406
0.00017637898047360927,-5.203033617704965e-05,0.0003271595148943666,0.00037702548
0.0001733829639103061,-3.754069132678043e-05,0.0003198647830734179,0.00036729402
0.00016974876735813767,-2.3146404105188563e-05,0.00031130107497240154,0.00035666404
0.0001654478460620331,-9.003037435618377e-06,0.00030159168390999215,0.00034528285
0.0001605499195098573,4.813746122031506e-06,0.0002907845259026386,0.00033297805
0.00015498214398891128,1.827743333428512e-05,0.00027887288421310497,0.00032159402
0.00014873928294226025,3.143355952714983e-05,0.0002658039141507314,0.0003072625
0.0001417926202463335,4.410285548319226e-05,0.0002514875210945727,0.00029387212
0.00013422230364602684,5.624523442050155e-05,0.00023599841812248302,0.00027866388
0.00012612117210615865,6.775762746592173e-05,0.0002194000077135687,0.00026253242
0.0001174922786279829,7.864446486409352e-05,0.00020179023313392878,0.00024810634
0.00010827879344269052,8.876388113085422e-05,0.00018325274827150497,0.00023223778
9.848430153012605e-05,9.793563262931087e-05,0.0001638277133590515,0.00021579958
8.820859305101312e-05,0.00010608490119900009,0.00014364899624721422,0.0002003308
7.760217411682817e-05,0.00011318318835054727,0.0001227308638178574,0.00018564818
6.675998173687216e-05,0.00011926360453673973,0.00010122870447166255,0.00017040899
5.569387499405119e-05,0.00012422588728354305,7.913844155709914e-05,0.00015949974
4.443877923291362e-05,0.00012813276703890463,5.663264494442179e-05,0.00014813433
3.3054119364014e-05,0.0001313375073091018,3.38475881481906e-05,0.00013959862
